concept	dendrogram: 6; wordnet: 6	dendrogram: 6; wordnet: 7	dendrogram: 6; wordnet: 8	dendrogram: 7; wordnet: 6	dendrogram: 7; wordnet: 7	dendrogram: 7; wordnet: 8	dendrogram: 8; wordnet: 6	dendrogram: 8; wordnet: 7	dendrogram: 8; wordnet: 8	dendrogram: 0.7; wordnet: 6	dendrogram: 0.7; wordnet: 7	dendrogram: 0.7; wordnet: 8	dendrogram: 0.8; wordnet: 6	dendrogram: 0.8; wordnet: 7	dendrogram: 0.8; wordnet: 8	dendrogram: 0.9; wordnet: 6	dendrogram: 0.9; wordnet: 7	dendrogram: 0.9; wordnet: 8
gate	0.26666666666666666	0.04666666666666667	0.006666666666666667	0.16176470588235295	0.04411764705882353	0.014705882352941176	0.1746031746031746	0.047619047619047616	0.015873015873015872	0.12	0.12	0.04	0.26666666666666666	0.04666666666666667	0.006666666666666667	0.22762645914396887	0.019455252918287938	0.005836575875486381
goat	0.9910714285714286	0.8482142857142857	0.8482142857142857	0.98989898989899	0.9595959595959596	0.9595959595959596	1.0	0.9538461538461539	0.9538461538461539	0.98989898989899	0.9595959595959596	0.9595959595959596	0.9912280701754386	0.8508771929824561	0.8508771929824561	0.33657587548638135	0.23540856031128404	0.23151750972762647
typewriter	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.9047619047619048	0.0	0.0	0.21206225680933852	0.007782101167315175	0.0
cupboard	0.06	0.013333333333333334	0.006666666666666667	0.08823529411764706	0.029411764705882353	0.014705882352941176	0.09523809523809523	0.031746031746031744	0.015873015873015872	0.05263157894736842	0.0	0.0	0.06	0.013333333333333334	0.006666666666666667	0.023346303501945526	0.0038910505836575876	0.0019455252918287938
mat	0.1	0.05333333333333334	0.0	0.07352941176470588	0.0	0.0	0.07936507936507936	0.0	0.0	0.10526315789473684	0.0	0.0	0.1	0.05333333333333334	0.0	0.05252918287937743	0.023346303501945526	0.0
ox	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9692307692307692	0.9538461538461539	0.9538461538461539	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
tack	0.1956521739130435	0.021739130434782608	0.021739130434782608	0.2	0.022222222222222223	0.022222222222222223	0.15789473684210525	0.02631578947368421	0.02631578947368421	0.6666666666666666	0.0	0.0	0.2	0.022222222222222223	0.022222222222222223	0.25680933852140075	0.033073929961089495	0.019455252918287938
cabbage	0.8333333333333334	0.8194444444444444	0.3055555555555556	0.828125	0.8125	0.34375	0.8360655737704918	0.819672131147541	0.3442622950819672	0.6777777777777778	0.6666666666666666	0.24444444444444444	0.6777777777777778	0.6666666666666666	0.24444444444444444	0.1245136186770428	0.122568093385214	0.04474708171206226
hawk	0.9910714285714286	0.8571428571428571	0.8482142857142857	0.98989898989899	0.9696969696969697	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.98989898989899	0.9696969696969697	0.9595959595959596	0.9912280701754386	0.8596491228070176	0.8508771929824561	0.3404669260700389	0.24319066147859922	0.23151750972762647
dove	0.9910714285714286	0.8571428571428571	0.8482142857142857	0.98989898989899	0.9696969696969697	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.98989898989899	0.9696969696969697	0.9595959595959596	0.9912280701754386	0.8596491228070176	0.8508771929824561	0.33852140077821014	0.24319066147859922	0.23151750972762647
tomato	0.8194444444444444	0.8055555555555556	0.3055555555555556	0.8125	0.796875	0.34375	0.819672131147541	0.8032786885245902	0.3442622950819672	0.6666666666666666	0.6555555555555556	0.24444444444444444	0.6666666666666666	0.6555555555555556	0.24444444444444444	0.122568093385214	0.12062256809338522	0.04474708171206226
coat	0.8529411764705882	0.8529411764705882	0.6764705882352942	0.84375	0.84375	0.6875	0.8387096774193549	0.8387096774193549	0.6774193548387096	0.84375	0.84375	0.6875	0.8529411764705882	0.8529411764705882	0.6764705882352942	0.10116731517509728	0.07782101167315175	0.054474708171206226
platypus	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9692307692307692	0.9538461538461539	0.9538461538461539	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
beehive	0.16	0.02	0.0	0.2716049382716049	0.024691358024691357	0.0	0.05128205128205128	0.0	0.0	n/a	n/a	n/a	0.16	0.02	0.0	0.11867704280155641	0.011673151750972763	0.0
truck	0.7391304347826086	0.6956521739130435	0.43478260869565216	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.7631578947368421	0.7368421052631579	0.42105263157894735	1.0	1.0	1.0	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.14007782101167315	0.07392996108949416	0.04474708171206226
wrench	0.23333333333333334	0.11333333333333333	0.04666666666666667	0.41975308641975306	0.20987654320987653	0.08641975308641975	0.6153846153846154	0.358974358974359	0.15384615384615385	0.4375	0.3125	0.1875	0.23333333333333334	0.11333333333333333	0.04666666666666667	0.09533073929961089	0.042801556420233464	0.019455252918287938
ambulance	0.7391304347826086	0.6956521739130435	0.43478260869565216	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.7631578947368421	0.7368421052631579	0.42105263157894735	0.7692307692307693	0.7692307692307693	0.0	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.14007782101167315	0.07392996108949416	0.04474708171206226
necklace	0.02666666666666667	0.02666666666666667	0.0	0.04411764705882353	0.04411764705882353	0.0	0.047619047619047616	0.047619047619047616	0.0	0.3	0.3	0.0	0.02666666666666667	0.02666666666666667	0.0	0.011673151750972763	0.009727626459143969	0.0019455252918287938
shoes	0.11764705882352941	0.029411764705882353	0.0	0.125	0.03125	0.0	0.12903225806451613	0.03225806451612903	0.0	0.125	0.03125	0.0	0.11764705882352941	0.029411764705882353	0.0	0.3229571984435798	0.042801556420233464	0.009727626459143969
pelican	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
minnow	1.0	0.6470588235294118	0.6470588235294118	1.0	0.6	0.6	1.0	0.5714285714285714	0.5714285714285714	0.2222222222222222	0.14444444444444443	0.14444444444444443	0.2222222222222222	0.14444444444444443	0.14444444444444443	0.27431906614785995	0.23151750972762647	0.23151750972762647
doorknob	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canary	0.9910714285714286	0.8482142857142857	0.8482142857142857	0.98989898989899	0.9595959595959596	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.98989898989899	0.9595959595959596	0.9595959595959596	0.9912280701754386	0.8508771929824561	0.8508771929824561	0.34824902723735407	0.24708171206225682	0.23540856031128404
spatula	0.23333333333333334	0.16666666666666666	0.1	0.41975308641975306	0.2962962962962963	0.1728395061728395	0.21951219512195122	0.21951219512195122	0.17073170731707318	0.21951219512195122	0.21951219512195122	0.17073170731707318	0.23333333333333334	0.16666666666666666	0.1	0.0933852140077821	0.058365758754863814	0.03501945525291829
motorcycle	0.7391304347826086	0.6956521739130435	0.43478260869565216	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.7631578947368421	0.7368421052631579	0.42105263157894735	1.0	1.0	1.0	0.7333333333333333	0.6888888888888889	0.4222222222222222	0.14007782101167315	0.07392996108949416	0.04474708171206226
oven	0.08	0.04	0.04	0.1111111111111111	0.07407407407407407	0.07407407407407407	0.17073170731707318	0.14634146341463414	0.14634146341463414	0.17073170731707318	0.14634146341463414	0.14634146341463414	0.08	0.04	0.04	0.08949416342412451	0.011673151750972763	0.011673151750972763
skirt	0.8823529411764706	0.8529411764705882	0.6764705882352942	0.875	0.84375	0.6875	0.8709677419354839	0.8387096774193549	0.6774193548387096	0.875	0.84375	0.6875	0.8823529411764706	0.8529411764705882	0.6764705882352942	0.21011673151750973	0.09727626459143969	0.0622568093385214
iguana	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9692307692307692	0.9538461538461539	0.9538461538461539	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
accordion	1.0	1.0	0.6875	1.0	1.0	0.7333333333333333	1.0	1.0	0.7142857142857143	0.9444444444444444	0.9444444444444444	0.6666666666666666	0.9047619047619048	0.8095238095238095	0.5714285714285714	0.21206225680933852	0.03501945525291829	0.023346303501945526
willow	0.8055555555555556	0.8055555555555556	0.3472222222222222	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	1.0	1.0	0.6666666666666666	0.6555555555555556	0.2777777777777778	0.6666666666666666	0.6555555555555556	0.2777777777777778	0.32684824902723736	0.1264591439688716	0.05252918287937743
broom	0.24	0.006666666666666667	0.006666666666666667	0.43209876543209874	0.012345679012345678	0.012345679012345678	0.6153846153846154	0.0	0.0	0.8461538461538461	0.0	0.0	0.24	0.006666666666666667	0.006666666666666667	0.2140077821011673	0.12062256809338522	0.05252918287937743
avocado	0.8472222222222222	0.8472222222222222	0.5	0.84375	0.84375	0.453125	0.8524590163934426	0.8524590163934426	0.47540983606557374	0.6888888888888889	0.6888888888888889	0.4	0.6888888888888889	0.6888888888888889	0.4	0.13424124513618677	0.12840466926070038	0.07587548638132295
walnut	0.8611111111111112	0.8472222222222222	0.5	1.0	0.8571428571428571	0.8571428571428571	1.0	1.0	1.0	0.7	0.6888888888888889	0.4	0.7	0.6888888888888889	0.4	0.14007782101167315	0.12840466926070038	0.07587548638132295
chickadee	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
