concept	dendrogram: 6; wordnet: 6	dendrogram: 6; wordnet: 7	dendrogram: 6; wordnet: 8	dendrogram: 7; wordnet: 6	dendrogram: 7; wordnet: 7	dendrogram: 7; wordnet: 8	dendrogram: 8; wordnet: 6	dendrogram: 8; wordnet: 7	dendrogram: 8; wordnet: 8	dendrogram: 0.7; wordnet: 6	dendrogram: 0.7; wordnet: 7	dendrogram: 0.7; wordnet: 8	dendrogram: 0.8; wordnet: 6	dendrogram: 0.8; wordnet: 7	dendrogram: 0.8; wordnet: 8	dendrogram: 0.9; wordnet: 6	dendrogram: 0.9; wordnet: 7	dendrogram: 0.9; wordnet: 8
cedar	0.6987951807228916	0.6987951807228916	0.2891566265060241	0.7037037037037037	0.7037037037037037	0.2962962962962963	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.7023809523809523	0.7023809523809523	0.2976190476190476
celery	0.7108433734939759	0.6987951807228916	0.26506024096385544	0.7160493827160493	0.7037037037037037	0.2716049382716049	0.7027027027027027	0.6891891891891891	0.2972972972972973	0.8387096774193549	0.8387096774193549	0.5483870967741935	0.7027027027027027	0.6891891891891891	0.2972972972972973	0.7142857142857143	0.7023809523809523	0.2619047619047619
cellar	0.14285714285714285	0.047619047619047616	0.0	0.21428571428571427	0.07142857142857142	0.0	0.2727272727272727	0.09090909090909091	0.0	0.2727272727272727	0.09090909090909091	0.0	0.12	0.04	0.0	0.1111111111111111	0.037037037037037035	0.0
cello	1.0	1.0	0.4	1.0	1.0	0.42857142857142855	1.0	1.0	0.38461538461538464	1.0	1.0	0.375	1.0	1.0	0.375	0.8571428571428571	0.8095238095238095	0.2857142857142857
certificate	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
chain	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5	0.0	0.0
chair	0.3972602739726027	0.15753424657534246	0.0136986301369863	0.2833333333333333	0.1	0.03333333333333333	0.2830188679245283	0.11320754716981132	0.03773584905660377	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.8	0.5	0.2	0.3972602739726027	0.15753424657534246	0.0136986301369863
chandelier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chapel	0.42857142857142855	0.09523809523809523	0.047619047619047616	0.3333333333333333	0.3333333333333333	0.16666666666666666	1.0	1.0	0.5	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.36	0.08	0.04	0.37037037037037035	0.07407407407407407	0.037037037037037035
cheese	0.6987951807228916	0.6987951807228916	0.2891566265060241	0.7037037037037037	0.7037037037037037	0.2962962962962963	0.6891891891891891	0.6891891891891891	0.24324324324324326	0.8387096774193549	0.8387096774193549	0.06451612903225806	0.6891891891891891	0.6891891891891891	0.24324324324324326	0.7023809523809523	0.7023809523809523	0.2976190476190476
cheetah	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
cherry	0.7469879518072289	0.7349397590361446	0.42168674698795183	0.7530864197530864	0.7407407407407407	0.43209876543209874	0.7432432432432432	0.7297297297297297	0.3918918918918919	1.0	1.0	0.9047619047619048	0.7432432432432432	0.7297297297297297	0.3918918918918919	0.75	0.7380952380952381	0.42857142857142855
chickadee	0.9813084112149533	0.8598130841121495	0.8598130841121495	0.8333333333333334	0.75	0.75	0.8333333333333334	0.6666666666666666	0.6666666666666666	n/a	n/a	n/a	1.0	1.0	1.0	0.9814814814814815	0.8611111111111112	0.8611111111111112
chicken	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
chimp	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	n/a	n/a	n/a	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
chipmunk	0.9813084112149533	0.8598130841121495	0.8598130841121495	0.8333333333333334	0.75	0.75	0.8333333333333334	0.6666666666666666	0.6666666666666666	n/a	n/a	n/a	1.0	1.0	1.0	0.9814814814814815	0.8611111111111112	0.8611111111111112
chisel	0.23972602739726026	0.1095890410958904	0.03424657534246575	0.4117647058823529	0.18823529411764706	0.058823529411764705	0.4268292682926829	0.1951219512195122	0.06097560975609756	0.8888888888888888	0.7777777777777778	0.2222222222222222	0.7083333333333334	0.5416666666666666	0.16666666666666666	0.23972602739726026	0.1095890410958904	0.03424657534246575
church	0.42857142857142855	0.09523809523809523	0.09523809523809523	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.36	0.08	0.08	0.37037037037037035	0.07407407407407407	0.07407407407407407
cigar	0.02054794520547945	0.00684931506849315	0.00684931506849315	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.5	0.5	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.02054794520547945	0.00684931506849315	0.00684931506849315
cigarette	0.02054794520547945	0.00684931506849315	0.00684931506849315	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.5	0.5	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.02054794520547945	0.00684931506849315	0.00684931506849315
clam	0.1566265060240964	0.060240963855421686	0.024096385542168676	0.16049382716049382	0.06172839506172839	0.024691358024691357	0.17567567567567569	0.06756756756756757	0.02702702702702703	0.8571428571428571	0.35714285714285715	0.14285714285714285	0.17567567567567569	0.06756756756756757	0.02702702702702703	0.15476190476190477	0.05952380952380952	0.023809523809523808
clamp	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	0.5	0.0
clarinet	1.0	1.0	0.5333333333333333	1.0	1.0	0.5714285714285714	1.0	1.0	0.5384615384615384	1.0	1.0	0.5625	1.0	1.0	0.5625	0.8571428571428571	0.8095238095238095	0.47619047619047616
cloak	0.2671232876712329	0.2191780821917808	0.15753424657534246	0.5	0.5	0.35	0.5660377358490566	0.5660377358490566	0.39622641509433965	0.8461538461538461	0.8461538461538461	0.6153846153846154	0.8529411764705882	0.8529411764705882	0.6176470588235294	0.2671232876712329	0.2191780821917808	0.15753424657534246
clock	0.30434782608695654	0.043478260869565216	0.0	0.4117647058823529	0.058823529411764705	0.0	0.4	0.06666666666666667	0.0	n/a	n/a	n/a	0.625	0.125	0.0	0.30434782608695654	0.043478260869565216	0.0
closet	0.1095890410958904	0.0821917808219178	0.0136986301369863	0.07058823529411765	0.058823529411764705	0.023529411764705882	0.07317073170731707	0.06097560975609756	0.024390243902439025	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.1111111111111111	0.1095890410958904	0.0821917808219178	0.0136986301369863
coat	0.2876712328767123	0.22602739726027396	0.15753424657534246	0.5333333333333333	0.5	0.35	0.6037735849056604	0.5660377358490566	0.39622641509433965	0.8461538461538461	0.8461538461538461	0.6153846153846154	0.8529411764705882	0.8529411764705882	0.6176470588235294	0.2876712328767123	0.22602739726027396	0.15753424657534246
cockroach	0.9813084112149533	0.11214953271028037	0.09345794392523364	1.0	0.11702127659574468	0.09574468085106383	1.0	0.09375	0.0625	1.0	0.0	0.0	1.0	0.09375	0.0625	0.9814814814814815	0.1111111111111111	0.09259259259259259
coconut	0.7349397590361446	0.7349397590361446	0.42168674698795183	0.7407407407407407	0.7407407407407407	0.43209876543209874	0.7297297297297297	0.7297297297297297	0.3918918918918919	1.0	1.0	0.9047619047619048	0.7297297297297297	0.7297297297297297	0.3918918918918919	0.7380952380952381	0.7380952380952381	0.42857142857142855
cod	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5	0.5	0.5	0.75	0.75	0.75
coin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
colander	0.2465753424657534	0.00684931506849315	0.00684931506849315	0.35294117647058826	0.011764705882352941	0.011764705882352941	0.34146341463414637	0.012195121951219513	0.012195121951219513	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.35294117647058826	0.058823529411764705	0.058823529411764705	0.2465753424657534	0.00684931506849315	0.00684931506849315
comb	0.4178082191780822	0.11643835616438356	0.00684931506849315	0.6470588235294118	0.2	0.011764705882352941	0.6463414634146342	0.2073170731707317	0.012195121951219513	n/a	n/a	n/a	0.8888888888888888	0.2222222222222222	0.1111111111111111	0.4178082191780822	0.11643835616438356	0.00684931506849315
cork	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0
corkscrew	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	n/a	n/a	n/a	0.0	0.0	0.0	0.045454545454545456	0.0	0.0
corn	0.7349397590361446	0.7349397590361446	0.5421686746987951	0.7407407407407407	0.7407407407407407	0.5555555555555556	0.7297297297297297	0.7297297297297297	0.5945945945945946	0.8387096774193549	0.8387096774193549	0.5806451612903226	0.7297297297297297	0.7297297297297297	0.5945945945945946	0.7380952380952381	0.7380952380952381	0.5476190476190477
cottage	0.47619047619047616	0.09523809523809523	0.09523809523809523	0.5	0.14285714285714285	0.14285714285714285	0.6363636363636364	0.18181818181818182	0.18181818181818182	0.6363636363636364	0.18181818181818182	0.18181818181818182	0.4	0.08	0.08	0.4074074074074074	0.07407407407407407	0.07407407407407407
couch	0.08904109589041095	0.06164383561643835	0.02054794520547945	0.15	0.08333333333333333	0.05	0.16981132075471697	0.09433962264150944	0.05660377358490566	0.8333333333333334	0.8333333333333334	0.5	0.8	0.5	0.3	0.08904109589041095	0.06164383561643835	0.02054794520547945
cougar	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	1.0	1.0	1.0	1.0	0.8181818181818182	0.8181818181818182	0.9814814814814815	0.8611111111111112	0.8611111111111112
cow	0.9813084112149533	0.8691588785046729	0.8691588785046729	1.0	0.8829787234042553	0.8829787234042553	1.0	0.890625	0.890625	1.0	0.9090909090909091	0.9090909090909091	1.0	0.890625	0.890625	0.9814814814814815	0.8703703703703703	0.8703703703703703
coyote	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
crab	0.20481927710843373	0.060240963855421686	0.024096385542168676	0.19753086419753085	0.06172839506172839	0.024691358024691357	0.21621621621621623	0.06756756756756757	0.02702702702702703	0.8571428571428571	0.35714285714285715	0.14285714285714285	0.21621621621621623	0.06756756756756757	0.02702702702702703	0.21428571428571427	0.05952380952380952	0.023809523809523808
cranberry	0.7349397590361446	0.7349397590361446	0.42168674698795183	0.7407407407407407	0.7407407407407407	0.43209876543209874	0.7297297297297297	0.7297297297297297	0.3918918918918919	1.0	1.0	0.9047619047619048	0.7297297297297297	0.7297297297297297	0.3918918918918919	0.7380952380952381	0.7380952380952381	0.42857142857142855
crayon	0.23972602739726026	0.0136986301369863	0.0	0.4117647058823529	0.023529411764705882	0.0	0.4268292682926829	0.024390243902439025	0.0	0.6666666666666666	0.6666666666666666	0.0	0.7777777777777778	0.2222222222222222	0.0	0.23972602739726026	0.0136986301369863	0.0
crocodile	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
crossbow	0.2465753424657534	0.0821917808219178	0.04794520547945205	0.35294117647058826	0.11764705882352941	0.08235294117647059	0.34146341463414637	0.0975609756097561	0.08536585365853659	1.0	0.0	0.0	0.5	0.2916666666666667	0.2916666666666667	0.2465753424657534	0.0821917808219178	0.04794520547945205
crow	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	n/a	n/a	n/a	1.0	0.8181818181818182	0.8181818181818182	0.9814814814814815	0.8611111111111112	0.8611111111111112
crowbar	0.23972602739726026	0.02054794520547945	0.0136986301369863	0.4117647058823529	0.03529411764705882	0.023529411764705882	0.4268292682926829	0.036585365853658534	0.024390243902439025	0.8888888888888888	0.2222222222222222	0.2222222222222222	0.7083333333333334	0.125	0.08333333333333333	0.23972602739726026	0.02054794520547945	0.0136986301369863
crown	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.25	0.0	0.0
cucumber	0.7108433734939759	0.6987951807228916	0.12048192771084337	0.7160493827160493	0.7037037037037037	0.1111111111111111	0.7027027027027027	0.6891891891891891	0.12162162162162163	0.8387096774193549	0.8387096774193549	0.1935483870967742	0.7027027027027027	0.6891891891891891	0.12162162162162163	0.7142857142857143	0.7023809523809523	0.11904761904761904
cup	0.30434782608695654	0.13043478260869565	0.08695652173913043	0.4	0.4	0.4	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.30434782608695654	0.13043478260869565	0.08695652173913043
cupboard	0.0273972602739726	0.00684931506849315	0.00684931506849315	0.03529411764705882	0.011764705882352941	0.011764705882352941	0.036585365853658534	0.012195121951219513	0.012195121951219513	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.1111111111111111	0.05555555555555555	0.05555555555555555	0.0273972602739726	0.00684931506849315	0.00684931506849315
curtains	0.11643835616438356	0.00684931506849315	0.00684931506849315	0.21666666666666667	0.016666666666666666	0.016666666666666666	0.24528301886792453	0.018867924528301886	0.018867924528301886	1.0	0.5	0.5	0.8	0.1	0.1	0.11643835616438356	0.00684931506849315	0.00684931506849315
cushion	0.30434782608695654	0.0	0.0	0.4117647058823529	0.0	0.0	0.4	0.0	0.0	n/a	n/a	n/a	0.625	0.0	0.0	0.30434782608695654	0.0	0.0
dagger	0.2465753424657534	0.0821917808219178	0.04794520547945205	0.35294117647058826	0.11764705882352941	0.08235294117647059	0.34146341463414637	0.0975609756097561	0.08536585365853659	0.75	0.75	0.75	0.5	0.2916666666666667	0.2916666666666667	0.2465753424657534	0.0821917808219178	0.04794520547945205
dandelion	0.6987951807228916	0.6987951807228916	0.26506024096385544	0.7037037037037037	0.7037037037037037	0.2716049382716049	0.6891891891891891	0.6891891891891891	0.2972972972972973	n/a	n/a	n/a	0.6891891891891891	0.6891891891891891	0.2972972972972973	0.7023809523809523	0.7023809523809523	0.2619047619047619
deer	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
desk	0.0821917808219178	0.06164383561643835	0.0136986301369863	0.13333333333333333	0.08333333333333333	0.016666666666666666	0.1509433962264151	0.09433962264150944	0.018867924528301886	0.8333333333333334	0.8333333333333334	0.16666666666666666	0.8	0.5	0.1	0.0821917808219178	0.06164383561643835	0.0136986301369863
dish	0.13253012048192772	0.024096385542168676	0.012048192771084338	0.12345679012345678	0.024691358024691357	0.012345679012345678	0.0945945945945946	0.013513513513513514	0.013513513513513514	0.06451612903225806	0.0	0.0	0.0945945945945946	0.013513513513513514	0.013513513513513514	0.14285714285714285	0.023809523809523808	0.011904761904761904
dishwasher	0.3356164383561644	0.0547945205479452	0.0410958904109589	0.17647058823529413	0.09411764705882353	0.07058823529411765	0.18292682926829268	0.0975609756097561	0.07317073170731707	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2777777777777778	0.1111111111111111	0.1111111111111111	0.3356164383561644	0.0547945205479452	0.0410958904109589
dog	0.9813084112149533	0.8691588785046729	0.8691588785046729	1.0	0.8829787234042553	0.8829787234042553	1.0	0.890625	0.890625	1.0	0.9090909090909091	0.9090909090909091	1.0	0.890625	0.890625	0.9814814814814815	0.8703703703703703	0.8703703703703703
doll	0.08904109589041095	0.00684931506849315	0.00684931506849315	0.06666666666666667	0.016666666666666666	0.016666666666666666	0.0	0.0	0.0	n/a	n/a	n/a	0.0	0.0	0.0	0.08904109589041095	0.00684931506849315	0.00684931506849315
dolphin	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
donkey	0.06060606060606061	0.06060606060606061	0.06060606060606061	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.08823529411764706	0.08823529411764706	0.08823529411764706	0.2	0.2	0.2	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.06060606060606061	0.06060606060606061	0.06060606060606061
door	0.14285714285714285	0.09523809523809523	0.0	0.14285714285714285	0.07142857142857142	0.0	0.18181818181818182	0.09090909090909091	0.0	0.18181818181818182	0.09090909090909091	0.0	0.2	0.16	0.04	0.18518518518518517	0.14814814814814814	0.037037037037037035
doorknob	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dove	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	n/a	n/a	n/a	n/a	n/a	n/a	0.9814814814814815	0.8611111111111112	0.8611111111111112
drain	0.03424657534246575	0.00684931506849315	0.00684931506849315	0.03529411764705882	0.011764705882352941	0.011764705882352941	0.036585365853658534	0.012195121951219513	0.012195121951219513	0.2	0.2	0.2	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.03424657534246575	0.00684931506849315	0.00684931506849315
drapes	0.11643835616438356	0.00684931506849315	0.00684931506849315	0.21666666666666667	0.016666666666666666	0.016666666666666666	0.24528301886792453	0.018867924528301886	0.018867924528301886	1.0	0.5	0.5	0.8	0.1	0.1	0.11643835616438356	0.00684931506849315	0.00684931506849315
dress	0.2671232876712329	0.2191780821917808	0.03424657534246575	0.5	0.5	0.08333333333333333	0.5660377358490566	0.5660377358490566	0.09433962264150944	0.8461538461538461	0.8461538461538461	0.11538461538461539	0.8529411764705882	0.8529411764705882	0.14705882352941177	0.2671232876712329	0.2191780821917808	0.03424657534246575
dresser	0.1643835616438356	0.07534246575342465	0.0136986301369863	0.12941176470588237	0.058823529411764705	0.0	0.13414634146341464	0.06097560975609756	0.0	n/a	n/a	n/a	n/a	n/a	n/a	0.1643835616438356	0.07534246575342465	0.0136986301369863
drill	0.21739130434782608	0.08695652173913043	0.043478260869565216	0.23529411764705882	0.058823529411764705	0.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.21739130434782608	0.08695652173913043	0.043478260869565216
drum	1.0	1.0	0.06666666666666667	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	0.0625	1.0	1.0	0.0625	0.8571428571428571	0.8095238095238095	0.047619047619047616
duck	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
eagle	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	1.0	1.0	1.0	1.0	0.8181818181818182	0.8181818181818182	0.9814814814814815	0.8611111111111112	0.8611111111111112
earmuffs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eel	0.1566265060240964	0.08433734939759036	0.08433734939759036	0.16049382716049382	0.08641975308641975	0.08641975308641975	0.17567567567567569	0.0945945945945946	0.0945945945945946	0.8571428571428571	0.42857142857142855	0.42857142857142855	0.17567567567567569	0.0945945945945946	0.0945945945945946	0.15476190476190477	0.08333333333333333	0.08333333333333333
eggplant	0.7108433734939759	0.6987951807228916	0.26506024096385544	0.7160493827160493	0.7037037037037037	0.2716049382716049	0.7027027027027027	0.6891891891891891	0.2972972972972973	0.8387096774193549	0.8387096774193549	0.5483870967741935	0.7027027027027027	0.6891891891891891	0.2972972972972973	0.7142857142857143	0.7023809523809523	0.2619047619047619
elephant	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
elevator	0.30303030303030304	0.0	0.0	0.1276595744680851	0.0	0.0	0.14705882352941177	0.0	0.0	n/a	n/a	n/a	0.15789473684210525	0.0	0.0	0.30303030303030304	0.0	0.0
elk	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
emerald	0.02054794520547945	0.02054794520547945	0.00684931506849315	0.05	0.05	0.016666666666666666	0.05660377358490566	0.05660377358490566	0.018867924528301886	1.0	1.0	0.0	0.75	0.75	0.25	0.02054794520547945	0.02054794520547945	0.00684931506849315
emu	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.75	0.75	0.75
envelope	0.2608695652173913	0.043478260869565216	0.0	0.17647058823529413	0.0	0.0	0.2	0.0	0.0	n/a	n/a	n/a	0.5	0.0	0.0	0.2608695652173913	0.043478260869565216	0.0
escalator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
falcon	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	1.0	1.0	1.0	1.0	0.8181818181818182	0.8181818181818182	0.9814814814814815	0.8611111111111112	0.8611111111111112
faucet	0.2465753424657534	0.0136986301369863	0.0	0.35294117647058826	0.023529411764705882	0.0	0.34146341463414637	0.024390243902439025	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.2465753424657534	0.0136986301369863	0.0
fawn	0.9813084112149533	0.8691588785046729	0.8691588785046729	0.8333333333333334	0.75	0.75	0.8	0.8	0.8	n/a	n/a	n/a	n/a	n/a	n/a	0.9814814814814815	0.8703703703703703	0.8703703703703703
fence	0.3333333333333333	0.3333333333333333	0.0	0.5	0.5	0.0	n/a	n/a	n/a	0.5	0.5	0.0	0.2	0.12	0.04	0.18518518518518517	0.1111111111111111	0.037037037037037035
finch	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5	0.5	0.5
flamingo	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.8620689655172413	0.8620689655172413	n/a	n/a	n/a	1.0	1.0	1.0	0.9814814814814815	0.8611111111111112	0.8611111111111112
flea	0.02054794520547945	0.0	0.0	0.03333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	n/a	n/a	n/a	0.5	0.0	0.0	0.02054794520547945	0.0	0.0
flute	1.0	1.0	0.5333333333333333	1.0	1.0	0.5714285714285714	1.0	1.0	0.5384615384615384	1.0	1.0	0.5625	1.0	1.0	0.5625	0.8571428571428571	0.8095238095238095	0.47619047619047616
football	0.30434782608695654	0.21739130434782608	0.08695652173913043	0.2	0.2	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.30434782608695654	0.21739130434782608	0.08695652173913043
fork	0.024096385542168676	0.012048192771084338	0.0	0.012345679012345678	0.012345679012345678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.011904761904761904	0.0
fox	0.25	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.25	0.0	0.0
freezer	0.2671232876712329	0.0410958904109589	0.0410958904109589	0.09411764705882353	0.07058823529411765	0.07058823529411765	0.0975609756097561	0.07317073170731707	0.07317073170731707	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.2671232876712329	0.0410958904109589	0.0410958904109589
fridge	0.2671232876712329	0.0410958904109589	0.0410958904109589	0.09411764705882353	0.07058823529411765	0.07058823529411765	0.0975609756097561	0.07317073170731707	0.07317073170731707	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.2671232876712329	0.0410958904109589	0.0410958904109589
frog	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	0.3333333333333333	0.3333333333333333	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
garage	0.42857142857142855	0.0	0.0	0.42857142857142855	0.0	0.0	0.5454545454545454	0.0	0.0	0.5454545454545454	0.0	0.0	0.36	0.0	0.0	0.37037037037037035	0.0	0.0
garlic	0.7108433734939759	0.7108433734939759	0.012048192771084338	0.7160493827160493	0.7160493827160493	0.012345679012345678	0.7027027027027027	0.7027027027027027	0.013513513513513514	0.8709677419354839	0.8709677419354839	0.03225806451612903	0.7027027027027027	0.7027027027027027	0.013513513513513514	0.7142857142857143	0.7142857142857143	0.011904761904761904
gate	1.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.5	n/a	n/a	n/a	1.0	1.0	0.5	0.2	0.16	0.08	0.18518518518518517	0.14814814814814814	0.07407407407407407
giraffe	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
gloves	0.3082191780821918	0.2465753424657534	0.0136986301369863	0.5166666666666667	0.5166666666666667	0.016666666666666666	0.5849056603773585	0.5849056603773585	0.018867924528301886	0.8461538461538461	0.8461538461538461	0.0	0.8529411764705882	0.8529411764705882	0.029411764705882353	0.3082191780821918	0.2465753424657534	0.0136986301369863
goat	0.9813084112149533	0.8691588785046729	0.8598130841121495	1.0	0.8829787234042553	0.8723404255319149	1.0	0.890625	0.875	1.0	1.0	0.9090909090909091	1.0	0.890625	0.875	0.9814814814814815	0.8703703703703703	0.8611111111111112
goldfish	0.9813084112149533	0.8598130841121495	0.8598130841121495	0.8333333333333334	0.75	0.75	0.8	0.8	0.8	n/a	n/a	n/a	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.9814814814814815	0.8611111111111112	0.8611111111111112
goose	0.9813084112149533	0.8598130841121495	0.8598130841121495	1.0	0.8723404255319149	0.8723404255319149	1.0	0.875	0.875	1.0	1.0	1.0	1.0	0.875	0.875	0.9814814814814815	0.8611111111111112	0.8611111111111112
